name,tags,data_cols,data_visits
parcels,"{'x': '-117', 'y': '-57'}","['time', 'first']","[[1617137760000, 1], [1617261720000, 1], [1617492000000, 1], [1617492120000, 1], [1617492240000, 1], [1617492360000, 1], [1617492480000, 1], [1617492600000, 1], [1617492720000, 1], [1617492840000, 1], [1617492960000, 1], [1617493080000, 1], [1617493200000, 1], [1617493320000, 1], [1617493440000, 1], [1617493560000, 1], [1617493680000, 1], [1617493800000, 1], [1617493920000, 1], [1617494040000, 1], [1617494160000, 1], [1617494280000, 1], [1617752280000, 1], [1617905760000, 1], [1618065000000, 1], [1618763640000, 1], [1619043120000, 1], [1619653080000, 1], [1619653200000, 1], [1619773440000, 1], [1619907360000, 2], [1619918400000, 1], [1620073080000, 1], [1620309240000, 1], [1620516360000, 1], [1622249400000, 1]]"
parcels,"{'x': '-117', 'y': '-58'}","['time', 'first']","[[1617130080000, 1], [1617315600000, 1], [1618141800000, 1], [1618679880000, 1], [1618886760000, 1], [1619143920000, 1]]"
parcels,"{'x': '-117', 'y': '-59'}","['time', 'first']","[[1617198840000, 1], [1617315600000, 1], [1618634280000, 1], [1618679880000, 1], [1618886760000, 1]]"
parcels,"{'x': '-117', 'y': '-6'}","['time', 'first']","[[1621344360000, 1], [1621718760000, 1]]"
parcels,"{'x': '-117', 'y': '-60'}","['time', 'first']","[[1617437880000, 1], [1618679880000, 1], [1618704000000, 1], [1618886760000, 1], [1619515320000, 1], [1620072840000, 1], [1620681720000, 1]]"
parcels,"{'x': '-117', 'y': '-61'}","['time', 'first']","[[1617437880000, 1], [1618634400000, 1], [1618679880000, 1], [1618859760000, 1], [1618886760000, 1], [1619125320000, 1], [1619134920000, 1], [1619515320000, 1], [1620304680000, 1], [1621385160000, 1], [1621456920000, 1]]"
parcels,"{'x': '-117', 'y': '-62'}","['time', 'first']","[[1617132000000, 1], [1617147600000, 1], [1617200160000, 1], [1617315600000, 1], [1617345120000, 1], [1617426840000, 1], [1617437880000, 1], [1617597600000, 1], [1617846000000, 1], [1617906360000, 1], [1617932280000, 1], [1617997560000, 1], [1618104000000, 1], [1618143120000, 1], [1618197840000, 1], [1618197960000, 1], [1618211760000, 1], [1618313520000, 1], [1618313640000, 1], [1618341000000, 1], [1618348080000, 1], [1618434240000, 1], [1618517040000, 1], [1618527120000, 1], [1618634400000, 1], [1618656720000, 1], [1618671600000, 1], [1618704000000, 1], [1618859640000, 1], [1618859760000, 1], [1618921560000, 1], [1618958280000, 1], [1619019600000, 1], [1619036400000, 1], [1619041320000, 1], [1619125320000, 1], [1619144040000, 1], [1619158800000, 1], [1619463840000, 1], [1619515320000, 1], [1619515440000, 1], [1620274320000, 1]]"
parcels,"{'x': '-117', 'y': '-63'}","['time', 'first']","[[1617137400000, 1], [1617437880000, 1], [1617908160000, 1], [1618203000000, 1], [1618203120000, 1], [1618348080000, 1], [1618517040000, 1], [1618527120000, 1], [1618656720000, 1], [1618921560000, 1], [1619158800000, 1]]"
parcels,"{'x': '-117', 'y': '-64'}","['time', 'first']","[[1617079560000, 1], [1617125160000, 1], [1617345120000, 1], [1617372720000, 1], [1617829080000, 1], [1618346280000, 1], [1619134920000, 1], [1620072960000, 1], [1620876240000, 1], [1621172040000, 1], [1621509480000, 1]]"
parcels,"{'x': '-117', 'y': '-65'}","['time', 'first']","[[1617125280000, 1], [1617137400000, 1], [1617345120000, 1], [1617934680000, 1], [1618039200000, 1], [1618252800000, 1]]"
parcels,"{'x': '-117', 'y': '-66'}","['time', 'first']","[[1617078480000, 1], [1617079560000, 1], [1617125280000, 1], [1617128760000, 1], [1617345120000, 1], [1617575040000, 1], [1617647880000, 1], [1617956640000, 1], [1618340760000, 1], [1618431480000, 1], [1618804920000, 1], [1619197800000, 1], [1619197920000, 1], [1619560800000, 1], [1619660760000, 1], [1620571920000, 1], [1620580200000, 1]]"
parcels,"{'x': '-117', 'y': '-67'}","['time', 'first']","[[1617078480000, 1], [1617078600000, 1], [1617085080000, 1], [1617085200000, 1], [1617116760000, 1], [1617116880000, 1], [1617117000000, 1], [1617117120000, 1], [1617118800000, 1], [1617118920000, 1], [1617119280000, 1], [1617119400000, 1], [1617119520000, 1], [1617119640000, 1], [1617119760000, 1], [1617119880000, 1], [1617120000000, 1], [1617120120000, 1], [1617120240000, 1], [1617120360000, 1], [1617120480000, 1], [1617120600000, 1], [1617120720000, 1], [1617120840000, 1], [1617120960000, 1], [1617121080000, 1], [1617121200000, 1], [1617121320000, 1], [1617121440000, 1], [1617121560000, 1], [1617121680000, 1], [1617121800000, 1], [1617121920000, 1], [1617122040000, 1], [1617122160000, 1], [1617122280000, 1], [1617122400000, 1], [1617125160000, 1], [1617125280000, 1], [1617125400000, 1], [1617125520000, 1], [1617125640000, 1], [1617125760000, 1], [1617126480000, 1], [1617126600000, 1], [1617127680000, 1], [1617127800000, 1], [1617127920000, 1], [1617128040000, 1], [1617128160000, 1], [1617128280000, 1], [1617128400000, 1], [1617128520000, 1], [1617128640000, 1], [1617128760000, 1], [1617128880000, 1], [1617129000000, 1], [1617129120000, 1], [1617129240000, 1], [1617129360000, 1], [1617129480000, 1], [1617129600000, 1], [1617129720000, 1], [1617129840000, 1], [1617129960000, 1], [1617130080000, 1], [1617130200000, 1], [1617130320000, 1], [1617130440000, 1], [1617130560000, 1], [1617130680000, 1], [1617130800000, 1], [1617130920000, 1], [1617131040000, 1], [1617131160000, 1], [1617131280000, 1], [1617131400000, 1], [1617131520000, 1], [1617131640000, 1], [1617131760000, 1], [1617131880000, 1], [1617132000000, 1], [1617132120000, 1], [1617132240000, 1], [1617132360000, 1], [1617132480000, 1], [1617132600000, 1], [1617132720000, 1], [1617132840000, 1], [1617132960000, 1], [1617133080000, 1], [1617133200000, 1], [1617133320000, 1], [1617133440000, 1], [1617133560000, 1], [1617133680000, 1], [1617133800000, 1], [1617133920000, 1], [1617134040000, 1], [1617134160000, 1], [1617134280000, 1], [1617134400000, 1], [1617134520000, 1], [1617134640000, 1], [1617134760000, 1], [1617134880000, 1], [1617135000000, 1], [1617135120000, 1], [1617135240000, 1], [1617135360000, 1], [1617135480000, 1], [1617135600000, 1], [1617135720000, 1], [1617135840000, 1], [1617135960000, 1], [1617136080000, 1], [1617136200000, 1], [1617136320000, 1], [1617136440000, 1], [1617136560000, 1], [1617136680000, 1], [1617136800000, 1], [1617136920000, 1], [1617137040000, 1], [1617137160000, 1], [1617137280000, 1], [1617137400000, 1], [1617137520000, 1], [1617137640000, 1], [1617137760000, 1], [1617137880000, 1], [1617138000000, 1], [1617138120000, 1], [1617138240000, 1], [1617138360000, 1], [1617138480000, 1], [1617138600000, 1], [1617138720000, 1], [1617138840000, 1], [1617138960000, 1], [1617139080000, 1], [1617139200000, 1], [1617139320000, 1], [1617139440000, 1], [1617139560000, 1], [1617139680000, 1], [1617139800000, 1], [1617139920000, 1], [1617140040000, 1], [1617140160000, 1], [1617140280000, 1], [1617140400000, 1], [1617140520000, 1], [1617140640000, 1], [1617140760000, 1], [1617140880000, 1], [1617141000000, 1], [1617141120000, 1], [1617141240000, 1], [1617141360000, 1], [1617141480000, 1], [1617141600000, 1], [1617141720000, 1], [1617141840000, 1], [1617141960000, 1], [1617142080000, 1], [1617142200000, 1], [1617142320000, 1], [1617142440000, 1], [1617142560000, 1], [1617142680000, 1], [1617142800000, 1], [1617142920000, 1], [1617143040000, 1], [1617143160000, 1], [1617143280000, 1], [1617143400000, 1], [1617143520000, 1], [1617143640000, 1], [1617143760000, 1], [1617143880000, 1], [1617144000000, 1], [1617144120000, 1], [1617144240000, 1], [1617144360000, 1], [1617144480000, 1], [1617144600000, 1], [1617144720000, 1], [1617144840000, 1], [1617144960000, 1], [1617145080000, 1], [1617145200000, 1], [1617145320000, 1], [1617145440000, 1], [1617145560000, 1], [1617145680000, 1], [1617145800000, 1], [1617145920000, 1], [1617146040000, 1], [1617146160000, 1], [1617146280000, 1], [1617146400000, 1], [1617146520000, 1], [1617146640000, 1], [1617146760000, 1], [1617146880000, 1], [1617147000000, 1], [1617147120000, 1], [1617147240000, 1], [1617147360000, 1], [1617147480000, 1], [1617147600000, 1], [1617147720000, 1], [1617147840000, 1], [1617147960000, 1], [1617148080000, 1], [1617148200000, 1], [1617148320000, 1], [1617148440000, 1], [1617148560000, 1], [1617148680000, 1], [1617148800000, 1], [1617148920000, 1], [1617149040000, 1], [1617149160000, 1], [1617149280000, 1], [1617149400000, 1], [1617149520000, 1], [1617149640000, 1], [1617149760000, 1], [1617149880000, 1], [1617150000000, 1], [1617150120000, 1], [1617150240000, 1], [1617150360000, 1], [1617150480000, 1], [1617150600000, 1], [1617150720000, 1], [1617150840000, 1], [1617150960000, 1], [1617151080000, 1], [1617151200000, 1], [1617151320000, 1], [1617151440000, 1], [1617151560000, 1], [1617151680000, 1], [1617151800000, 1], [1617151920000, 1], [1617152040000, 1], [1617152160000, 1], [1617152280000, 1], [1617152400000, 1], [1617152520000, 1], [1617152640000, 1], [1617152760000, 1], [1617152880000, 1], [1617153000000, 1], [1617153120000, 1], [1617153240000, 1], [1617153360000, 1], [1617153480000, 1], [1617153600000, 1], [1617153720000, 1], [1617153840000, 1], [1617153960000, 1], [1617154080000, 1], [1617154200000, 1], [1617154320000, 1], [1617154440000, 1], [1617154560000, 1], [1617154680000, 1], [1617154800000, 1], [1617154920000, 1], [1617155040000, 1], [1617155160000, 1], [1617155280000, 1], [1617155400000, 1], [1617155520000, 1], [1617155640000, 1], [1617155760000, 1], [1617155880000, 1], [1617156000000, 1], [1617156120000, 1], [1617156240000, 1], [1617156360000, 1], [1617158160000, 1], [1617158280000, 1], [1617262560000, 1], [1617301560000, 1], [1618011480000, 1], [1618368840000, 1], [1618539120000, 1], [1618607400000, 1], [1618607520000, 1], [1618608360000, 1], [1618608480000, 1], [1618608600000, 1], [1618608720000, 1], [1618608840000, 1], [1618608960000, 1], [1618609080000, 1], [1618609200000, 1], [1618656720000, 1], [1618731120000, 1], [1618804080000, 1], [1618804200000, 1], [1618804560000, 1], [1618804680000, 1], [1618804800000, 1], [1618804920000, 1], [1618805040000, 1], [1618805160000, 1], [1618805280000, 1], [1618805400000, 1], [1618805520000, 1], [1618805640000, 1], [1618805760000, 1], [1618806000000, 1], [1618876800000, 1], [1619158800000, 1], [1619187840000, 1], [1619196000000, 1], [1619292120000, 1], [1619382480000, 1], [1619515440000, 1], [1619515560000, 1], [1620184680000, 1], [1620184800000, 1], [1620184920000, 1], [1620217320000, 1], [1620217440000, 1], [1620217560000, 1], [1620217680000, 1], [1620217800000, 1], [1620217920000, 1], [1620218040000, 1], [1620218160000, 1], [1620218280000, 1], [1620218400000, 1], [1620218520000, 1], [1620218760000, 1], [1620218880000, 1], [1620219000000, 1], [1620219120000, 1], [1620219240000, 1], [1620219360000, 1], [1620219480000, 1], [1620407520000, 1], [1620580200000, 1], [1620876120000, 1], [1621642920000, 1], [1621682760000, 1], [1621830360000, 1], [1622151360000, 1], [1622151480000, 1], [1622151600000, 1]]"
parcels,"{'x': '-117', 'y': '-68'}","['time', 'first']","[[1617078600000, 1], [1617085200000, 1], [1617125280000, 1], [1617125520000, 1], [1617125640000, 1], [1617127800000, 1], [1617142560000, 1], [1617153960000, 1], [1617154080000, 1], [1617759720000, 1], [1617829080000, 1], [1618039200000, 1], [1618368840000, 1], [1618577280000, 1], [1618608360000, 1], [1618876800000, 1], [1619187840000, 1], [1619195880000, 1], [1619196000000, 1], [1619197800000, 1], [1619373720000, 1], [1619382480000, 1], [1619515560000, 1], [1620077040000, 1], [1620274320000, 1], [1620876120000, 1], [1621587360000, 1], [1621830360000, 1], [1622151600000, 1], [1622151720000, 1], [1622151840000, 1], [1622151960000, 1]]"
parcels,"{'x': '-117', 'y': '-69'}","['time', 'first']","[[1617108120000, 1], [1617127800000, 1], [1617130080000, 1], [1617154080000, 1], [1617154200000, 1], [1617575640000, 1], [1617575760000, 1], [1617575880000, 1], [1617576000000, 1], [1617576120000, 1], [1617648000000, 1], [1617759720000, 1], [1618066440000, 1], [1618083960000, 1], [1618084080000, 1], [1618252680000, 1], [1619382360000, 1], [1619382480000, 1], [1620077040000, 1], [1620218520000, 1], [1621642920000, 1], [1621643040000, 1], [1621830360000, 1]]"
parcels,"{'x': '-117', 'y': '-70'}","['time', 'first']","[[1617125280000, 1], [1617154080000, 1], [1617238800000, 1], [1617436680000, 1], [1617436800000, 1], [1617457680000, 1], [1617576120000, 1], [1617649080000, 1], [1617814560000, 1], [1617814680000, 1], [1617834120000, 1], [1617979080000, 1], [1617979200000, 1], [1618091040000, 1], [1618091160000, 1], [1618099080000, 1], [1618099200000, 1], [1618265040000, 1], [1618409400000, 1], [1618538760000, 1], [1618543920000, 1], [1619603040000, 1], [1619733360000, 1], [1620766440000, 1], [1621619160000, 1], [1621643040000, 1]]"
parcels,"{'x': '-117', 'y': '-71'}","['time', 'first']","[[1617126600000, 1], [1617238800000, 1], [1617238920000, 1], [1617262080000, 1], [1617681480000, 1], [1617844800000, 1], [1617939240000, 1], [1618091160000, 1], [1618099200000, 1], [1618099320000, 1], [1618171440000, 1], [1618171560000, 1], [1618265040000, 1], [1618409400000, 1], [1618618680000, 1], [1621044720000, 1], [1621444080000, 1]]"
parcels,"{'x': '-117', 'y': '-72'}","['time', 'first']","[[1617356280000, 1], [1617436800000, 1], [1617457680000, 1], [1617828720000, 1], [1617994920000, 1], [1618066200000, 1], [1618099320000, 1], [1618434120000, 1], [1618577280000, 1], [1619565840000, 1], [1619603040000, 1], [1620362280000, 1]]"
parcels,"{'x': '-117', 'y': '-73'}","['time', 'first']","[[1617238920000, 1], [1618066200000, 1], [1618084080000, 1], [1618265040000, 1], [1618618680000, 1], [1619565840000, 1], [1619603040000, 1], [1619842920000, 1], [1620081240000, 1], [1620081360000, 1], [1620192000000, 1]]"
parcels,"{'x': '-117', 'y': '-74'}","['time', 'first']","[[1617130920000, 1], [1617131040000, 1], [1617438720000, 1], [1617576000000, 1], [1617828720000, 1], [1618434120000, 1], [1618577280000, 1], [1619603040000, 1]]"
parcels,"{'x': '-117', 'y': '-75'}","['time', 'first']","[[1617098520000, 1], [1617130320000, 1], [1617130920000, 1], [1617575640000, 1], [1617829080000, 1], [1618021200000, 1], [1618021320000, 1], [1618021440000, 1], [1619827800000, 1], [1620081240000, 1]]"
parcels,"{'x': '-117', 'y': '-76'}","['time', 'first']","[[1617130320000, 1], [1618430280000, 1]]"
parcels,"{'x': '-117', 'y': '-78'}","['time', 'first']","[[1617829080000, 1], [1618293840000, 1], [1619564160000, 1]]"
parcels,"{'x': '-117', 'y': '-79'}","['time', 'first']","[[1617130440000, 1], [1617747600000, 1], [1619425920000, 1], [1621181040000, 1], [1622158320000, 1]]"
parcels,"{'x': '-117', 'y': '-8'}","['time', 'first']","[[1621344360000, 1]]"
parcels,"{'x': '-117', 'y': '-80'}","['time', 'first']","[[1617130440000, 1], [1618105440000, 1], [1619866320000, 1], [1620666120000, 1]]"
parcels,"{'x': '-117', 'y': '-81'}","['time', 'first']","[[1618386120000, 1], [1620604080000, 1], [1620604200000, 1], [1620665880000, 1], [1621094160000, 1], [1621181040000, 1], [1621445160000, 1]]"
parcels,"{'x': '-117', 'y': '-82'}","['time', 'first']","[[1617747600000, 1], [1617829080000, 1], [1618368360000, 1], [1618441440000, 1], [1618536480000, 1], [1618591920000, 1], [1618854240000, 1], [1619457360000, 1], [1619564160000, 1], [1619988960000, 1], [1621094160000, 1], [1621314960000, 1], [1621445880000, 1]]"
parcels,"{'x': '-117', 'y': '-83'}","['time', 'first']","[[1618066080000, 1], [1618154880000, 1], [1618368360000, 1], [1618441440000, 1], [1619043000000, 1], [1619485320000, 1], [1620665880000, 1], [1621094040000, 1], [1621094160000, 1], [1621314960000, 1]]"
parcels,"{'x': '-117', 'y': '-84'}","['time', 'first']","[[1618758240000, 1], [1621094040000, 1]]"
parcels,"{'x': '-117', 'y': '-85'}","['time', 'first']","[[1617674760000, 1], [1618038480000, 1], [1618339080000, 1], [1618530000000, 1], [1618758240000, 1], [1619042880000, 1], [1619165880000, 1], [1619485200000, 1], [1619485320000, 1], [1619988960000, 1], [1620048360000, 1], [1620766560000, 1], [1621683120000, 1]]"
parcels,"{'x': '-117', 'y': '-86'}","['time', 'first']","[[1617674760000, 1], [1618026360000, 1], [1618026480000, 2], [1618379040000, 1], [1622151480000, 1]]"
parcels,"{'x': '-117', 'y': '-87'}","['time', 'first']","[[1618026360000, 1], [1618026480000, 1], [1618154880000, 1], [1618155000000, 1], [1618530000000, 1], [1618530120000, 1], [1618693800000, 1], [1618854120000, 1], [1619668560000, 1], [1620571800000, 1], [1620665880000, 1], [1620766560000, 1]]"
parcels,"{'x': '-117', 'y': '-88'}","['time', 'first']","[[1618038480000, 1], [1618038600000, 1], [1618242480000, 1], [1618738320000, 1], [1619042880000, 1]]"
parcels,"{'x': '-117', 'y': '-89'}","['time', 'first']","[[1618026480000, 1], [1618242480000, 1], [1618242600000, 1], [1618242720000, 1], [1618242840000, 1], [1618675800000, 1], [1619668560000, 1], [1620766560000, 1], [1621683120000, 1]]"
parcels,"{'x': '-117', 'y': '-9'}","['time', 'first']","[[1618278480000, 1]]"
parcels,"{'x': '-117', 'y': '-90'}","['time', 'first']","[[1617923880000, 1], [1618026720000, 1], [1618398600000, 1], [1618536480000, 1], [1618619760000, 1], [1618619880000, 1], [1618723080000, 1]]"
parcels,"{'x': '-117', 'y': '-91'}","['time', 'first']","[[1617747600000, 1], [1618758240000, 1], [1619042880000, 1], [1620766560000, 1], [1621272240000, 1]]"
parcels,"{'x': '-117', 'y': '-92'}","['time', 'first']","[[1618723080000, 1], [1618764600000, 1], [1619120160000, 1]]"
parcels,"{'x': '-117', 'y': '-93'}","['time', 'first']","[[1617129000000, 1], [1617179040000, 1], [1617674880000, 1], [1617923880000, 1], [1618025880000, 1], [1618026480000, 1], [1618026600000, 1], [1618171560000, 1], [1618723080000, 1], [1618764600000, 1], [1618959000000, 1]]"
parcels,"{'x': '-117', 'y': '-94'}","['time', 'first']","[[1618026600000, 1], [1618264920000, 1], [1618346040000, 1], [1618719600000, 1], [1621683120000, 1]]"
parcels,"{'x': '-117', 'y': '-95'}","['time', 'first']","[[1618346040000, 1], [1618454640000, 1], [1618677120000, 1], [1618719360000, 1], [1620273720000, 1]]"
parcels,"{'x': '-117', 'y': '-96'}","['time', 'first']","[[1618084200000, 1]]"
parcels,"{'x': '-117', 'y': '-97'}","['time', 'first']","[[1621683120000, 1]]"
parcels,"{'x': '-117', 'y': '-98'}","['time', 'first']","[[1617460920000, 1], [1618025760000, 1], [1618719360000, 1], [1619009760000, 1], [1619009880000, 1], [1621175400000, 1]]"
parcels,"{'x': '-117', 'y': '-99'}","['time', 'first']","[[1617286680000, 1]]"
parcels,"{'x': '-117', 'y': '0'}","['time', 'first']","[[1617076680000, 1], [1617076800000, 1], [1617076920000, 1], [1617086760000, 1], [1617129240000, 1], [1617135960000, 1], [1617248280000, 1], [1617271440000, 1], [1617291120000, 1], [1617300360000, 1], [1617327120000, 1], [1617330480000, 1], [1617417120000, 1], [1617444000000, 1], [1617485640000, 1], [1617927600000, 1], [1617999720000, 1], [1618081680000, 1], [1618161360000, 1], [1618265760000, 1], [1618277280000, 1], [1618847400000, 1], [1618888680000, 1], [1618926120000, 1], [1618942800000, 1], [1618942920000, 1], [1619014800000, 1], [1619096400000, 1], [1619461440000, 1], [1619461920000, 1], [1619732520000, 1], [1620156360000, 1], [1620434520000, 1], [1620614040000, 1], [1620815640000, 1], [1621171320000, 1], [1621358880000, 1], [1621442040000, 1], [1621711800000, 1], [1621954080000, 1], [1621954200000, 1]]"
parcels,"{'x': '-117', 'y': '1'}","['time', 'first']","[[1617086760000, 1], [1617206760000, 1], [1617269640000, 1], [1617358920000, 1], [1617385320000, 1], [1617385680000, 1], [1617418080000, 1], [1617442320000, 1], [1617814200000, 1], [1617859320000, 1], [1618173480000, 1], [1618462920000, 1], [1618506720000, 1], [1618942800000, 1], [1619026080000, 1], [1619211720000, 1], [1619461680000, 1], [1619461800000, 1], [1620111120000, 1], [1620436320000, 1], [1621157880000, 1], [1621298520000, 1], [1621326720000, 1], [1621326840000, 1], [1622229600000, 1], [1622229720000, 1]]"
parcels,"{'x': '-117', 'y': '10'}","['time', 'first']","[[1617775680000, 1], [1619406960000, 1]]"
parcels,"{'x': '-117', 'y': '100'}","['time', 'first']","[[1617165960000, 1], [1619754120000, 1], [1620189720000, 1]]"
parcels,"{'x': '-117', 'y': '101'}","['time', 'first']","[[1617568680000, 1], [1618519080000, 1], [1620189720000, 1]]"
parcels,"{'x': '-117', 'y': '102'}","['time', 'first']","[[1617143040000, 1], [1618872240000, 1], [1619660280000, 1], [1620904440000, 1], [1621401000000, 1]]"
parcels,"{'x': '-117', 'y': '103'}","['time', 'first']","[[1617315840000, 1], [1619618520000, 1], [1619995560000, 1], [1620250560000, 1]]"
parcels,"{'x': '-117', 'y': '104'}","['time', 'first']","[[1618637640000, 1]]"
parcels,"{'x': '-117', 'y': '105'}","['time', 'first']","[[1619457600000, 1], [1619702640000, 1], [1621401000000, 1], [1621901040000, 1]]"
parcels,"{'x': '-117', 'y': '106'}","['time', 'first']","[[1619542320000, 1]]"
parcels,"{'x': '-117', 'y': '107'}","['time', 'first']","[[1617197280000, 1], [1618637640000, 1], [1621129320000, 1]]"
parcels,"{'x': '-117', 'y': '108'}","['time', 'first']","[[1619002200000, 1], [1619002320000, 1], [1619210160000, 1], [1620193320000, 1], [1621401000000, 1]]"
parcels,"{'x': '-117', 'y': '109'}","['time', 'first']","[[1620085680000, 1], [1620114240000, 1], [1620904440000, 1]]"
parcels,"{'x': '-117', 'y': '11'}","['time', 'first']","[[1617128880000, 1], [1617405480000, 1], [1617676320000, 1], [1617904920000, 1], [1618226520000, 1], [1618868640000, 1], [1619880360000, 1], [1620001080000, 1], [1620110640000, 1], [1620172440000, 1]]"
parcels,"{'x': '-117', 'y': '110'}","['time', 'first']","[[1617165960000, 1], [1617341400000, 1], [1619002200000, 1], [1620114240000, 1], [1620147360000, 1], [1620281160000, 1], [1621139160000, 1], [1621263720000, 1]]"
parcels,"{'x': '-117', 'y': '111'}","['time', 'first']","[[1617162480000, 1], [1619751240000, 1], [1619761320000, 1], [1621401000000, 1], [1622229360000, 1]]"
parcels,"{'x': '-117', 'y': '112'}","['time', 'first']","[[1617441840000, 1], [1618367400000, 1], [1619701080000, 1], [1619701200000, 1], [1619703120000, 1], [1619761320000, 1], [1621337760000, 1]]"
parcels,"{'x': '-117', 'y': '1123'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '1126'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '1129'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '113'}","['time', 'first']","[[1618367400000, 1], [1618367520000, 1], [1618446600000, 1], [1619002200000, 1], [1620189600000, 1], [1621501560000, 1], [1621883400000, 1], [1621910400000, 1]]"
parcels,"{'x': '-117', 'y': '1131'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '1134'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '1137'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '1139'}","['time', 'first']","[[1621082760000, 1]]"
parcels,"{'x': '-117', 'y': '114'}","['time', 'first']","[[1617143040000, 1], [1618024440000, 1], [1618145640000, 1], [1619629680000, 1], [1619866440000, 1], [1620416280000, 1], [1621913880000, 1]]"
parcels,"{'x': '-117', 'y': '1142'}","['time', 'first']","[[1621082760000, 1], [1621082880000, 1]]"
parcels,"{'x': '-117', 'y': '115'}","['time', 'first']","[[1617976800000, 1], [1618113840000, 1], [1618215840000, 1], [1618367520000, 1], [1618677120000, 1], [1619002200000, 1], [1619332680000, 1], [1619636520000, 1], [1619640240000, 1], [1619706960000, 1], [1619708520000, 1], [1620150840000, 1], [1620329640000, 1], [1620370080000, 1], [1620426720000, 1]]"
parcels,"{'x': '-117', 'y': '116'}","['time', 'first']","[[1617141480000, 1], [1617203040000, 1], [1617203160000, 1], [1617327840000, 1], [1617574080000, 1], [1618132080000, 1], [1618146960000, 1], [1618168560000, 1], [1618388520000, 1], [1618641240000, 1], [1618711920000, 1], [1618872240000, 1], [1618874520000, 1], [1619002200000, 1], [1619629680000, 1], [1619641320000, 1], [1619663160000, 1], [1620152040000, 1], [1620705360000, 1], [1621793160000, 1], [1621910520000, 1], [1621996200000, 1], [1622075040000, 1], [1622143200000, 1]]"
parcels,"{'x': '-117', 'y': '117'}","['time', 'first']","[[1617159480000, 1], [1617568800000, 1], [1617828000000, 1], [1618367520000, 1], [1618798560000, 1], [1619002200000, 1], [1621614000000, 1], [1622001480000, 1]]"
parcels,"{'x': '-117', 'y': '118'}","['time', 'first']","[[1617200520000, 1], [1617304200000, 1], [1618208280000, 1], [1618256040000, 1], [1618367520000, 1], [1618677120000, 1], [1618728240000, 1], [1618854120000, 1], [1619629680000, 1], [1619891760000, 1], [1620370080000, 1], [1620831360000, 1], [1620904320000, 1], [1621265400000, 1], [1622152560000, 1], [1622169240000, 1], [1622169360000, 1]]"
parcels,"{'x': '-117', 'y': '119'}","['time', 'first']","[[1617568800000, 1], [1618025400000, 1], [1618312200000, 1], [1618682040000, 1], [1618854120000, 1], [1619232360000, 1], [1619657880000, 1], [1620152040000, 1], [1620904320000, 1], [1621996200000, 1], [1622169240000, 1]]"
parcels,"{'x': '-117', 'y': '12'}","['time', 'first']","[[1617279600000, 1], [1619323320000, 1], [1619880360000, 1], [1619880480000, 1], [1620282360000, 1]]"
parcels,"{'x': '-117', 'y': '120'}","['time', 'first']","[[1617168720000, 1], [1617200520000, 1], [1617729240000, 1], [1618044600000, 1], [1618113120000, 1], [1618113240000, 1], [1618367520000, 1], [1618446600000, 1], [1618798560000, 1], [1619002200000, 1], [1619629680000, 1], [1619894400000, 1]]"
parcels,"{'x': '-117', 'y': '121'}","['time', 'first']","[[1617203640000, 1], [1617365880000, 1], [1618001040000, 1], [1618192560000, 1], [1618728240000, 1], [1618854120000, 1], [1618992960000, 1], [1619232360000, 1], [1619232480000, 1], [1619656080000, 1], [1619656200000, 1], [1620370080000, 1], [1621265400000, 1], [1622169240000, 1]]"
parcels,"{'x': '-117', 'y': '122'}","['time', 'first']","[[1617203640000, 1], [1617203760000, 1], [1617335880000, 1], [1617550080000, 1], [1618446600000, 1], [1618682040000, 1], [1618693800000, 1], [1619232360000, 1], [1619629680000, 1], [1620102240000, 1], [1620152040000, 1]]"
parcels,"{'x': '-117', 'y': '1228'}","['time', 'first']","[[1621083120000, 1]]"
parcels,"{'x': '-117', 'y': '123'}","['time', 'first']","[[1617136800000, 1], [1617145200000, 1], [1617158520000, 1], [1617168720000, 1], [1617248040000, 1], [1617248160000, 1], [1617347640000, 1], [1617370320000, 1], [1617469800000, 1], [1617475320000, 1], [1617489960000, 1], [1617550080000, 1], [1617768120000, 1], [1617902760000, 1], [1617974040000, 1], [1618013280000, 1], [1618035960000, 1], [1618156440000, 1], [1618256040000, 1], [1618346640000, 1], [1618374960000, 1], [1618488960000, 1], [1618489080000, 2], [1618737480000, 1], [1619030400000, 1], [1619074680000, 1], [1619507160000, 1], [1619561160000, 1], [1619629680000, 1], [1619645040000, 1], [1619649360000, 1], [1619663400000, 1], [1620062640000, 1], [1620148200000, 1], [1620170640000, 1], [1620170760000, 1], [1620193440000, 1], [1620360120000, 1], [1620366360000, 1], [1620370080000, 1], [1620410880000, 1], [1620451080000, 1], [1620451200000, 1], [1620610320000, 1], [1620705360000, 1], [1620872760000, 1], [1621207800000, 1], [1621265400000, 1], [1621995600000, 1], [1621995720000, 1]]"
