ds,avg_passenger_count,sum_passenger_count,log_sum_passenger_count,avg_trip_distance,sum_trip_distance,log_sum_trip_distance,avg_fare_amount,sum_fare_amount,log_sum_fare_amount,avg_tip_amount,sum_tip_amount,log_sum_tip_amount
2012-5-28,1.76584507,4012.0,3.603360924,3.386227993,7693.51,3.886124523,10.69379401,24296.3,4.385540141,0.97102993,2206.18,3.343640943
2012-5-29,1.678075557,5197.0,3.715752717,2.916251211,9031.63,3.955766137,10.42300613,32280.05,4.508934199,1.058692283,3278.77,3.515710953
2012-5-30,1.627060653,5231.0,3.71858472,2.803993779,9014.84,3.954958023,10.474986,33677.08,4.527334429,1.135604977,3650.97,3.562408264
2012-5-31,1.66728054,5432.0,3.734959761,2.847203806,9276.19,3.967369636,10.71990792,34925.46,4.543142135,1.111129527,3620.06,3.558715769
2012-6-1,1.703641457,6082.0,3.784046416,2.816053221,10053.31,4.002309074,10.40887955,37159.7,4.570072199,1.072106443,3827.42,3.582906122
2012-6-2,1.761748959,5923.0,3.772541733,2.984431886,10033.66,4.00145938,10.40754015,34990.15,4.543945804,0.962504462,3235.94,3.51000046
2012-6-3,1.748573347,5209.0,3.716754357,3.275313864,9757.16,3.989323427,11.12890232,33153.0,4.520522834,1.08074186,3219.53,3.507792476
2012-6-4,1.631890377,5240.0,3.719331287,2.856901277,9173.51,3.962535539,10.44029897,33523.8,4.525353241,1.103584553,3543.61,3.549445919
2012-6-5,1.724188791,5845.0,3.766784515,2.783976401,9437.68,3.974865248,10.29176991,34889.1,4.542689767,1.066702065,3616.12,3.558242834
2012-6-6,1.681895093,5964.0,3.775537635,2.739204738,9713.22,3.987363225,10.28763677,36479.96,4.562054353,1.14322335,4053.87,3.607869818
2012-6-7,1.623002283,5687.0,3.754883228,2.859106735,10018.31,4.000794466,10.83918379,37980.5,4.579560678,1.201486872,4210.01,3.624283127
2012-6-8,1.713616318,6217.0,3.793580867,2.880424476,10450.18,4.019123771,10.56168688,38317.8,4.583400566,1.07508269,3900.4,3.591109148
2012-6-9,1.741566609,6092.0,3.784759895,2.91759291,10205.74,4.0088445,10.48565466,36678.82,4.564415355,0.952086907,3330.4,3.522496398
2012-6-10,1.73416442,5147.0,3.711554168,3.126910377,9280.67,3.96757933,10.61128706,31494.3,4.49823196,1.017119272,3018.81,3.47983578
2012-6-11,1.662949984,5220.0,3.717670503,2.975817139,9341.09,3.970397556,10.45708824,32824.8,4.516202089,1.05639057,3316.01,3.520615832
2012-6-12,1.66089035,5559.0,3.744996674,2.750600538,9206.26,3.964083236,10.40960562,34840.95,4.542089988,1.135055273,3799.03,3.579672723
2012-6-13,1.665408074,5734.0,3.758457689,2.761449317,9507.67,3.978074099,10.41683416,35865.16,4.554672773,1.130775486,3893.26,3.590313408
2012-6-14,1.625,5499.0,3.74028372,2.871297281,9716.47,3.987508514,10.74763593,36370.0,4.560743301,1.168634752,3954.66,3.597109151
2012-6-15,1.678268251,5931.0,3.773127924,2.944125637,10404.54,4.017222884,10.78248444,38105.3,4.580985385,1.114221845,3937.66,3.595238214
2012-6-16,1.784057109,5998.0,3.778006461,2.888804283,9712.16,3.987315828,10.27906008,34558.2,4.538551114,0.925226056,3110.61,3.492845564
2012-6-17,1.785331547,5331.0,3.726808683,3.329855995,9942.95,3.997515255,10.82943068,32336.68,4.509695429,1.059457468,3163.54,3.50017333
2012-6-18,1.664378861,4850.0,3.685741739,3.092934111,9012.81,3.954860216,10.83412835,31570.65,4.499283524,1.196880577,3487.71,3.542540367
2012-6-19,1.666355431,5354.0,3.728678367,2.839007158,9121.73,3.960077213,10.51546841,33786.2,4.528739349,1.065157174,3422.35,3.534324422
2012-6-20,1.614182344,5577.0,3.746400644,2.756926194,9525.18,3.978873191,10.37311143,35839.1,4.554357095,1.11757453,3861.22,3.586724547
2012-6-21,1.672761495,6221.0,3.793860201,2.965299812,11027.95,4.042494788,10.71640226,39854.3,4.600475186,1.148252218,4270.35,3.630463471
2012-6-22,1.711901505,6257.0,3.796366155,2.814213406,10285.95,4.012244409,10.45108071,38198.7,4.582048583,1.111233926,4061.56,3.608692873
2012-6-23,1.757188498,6050.0,3.781755375,2.973067093,10236.27,4.010141733,10.45145513,35984.36,4.556113783,0.998373511,3437.4,3.536230073
2012-6-24,1.780058651,5463.0,3.737431201,3.168699902,9724.74,3.987877999,10.86168133,33334.5,4.522893945,1.017080482,3121.42,3.494352209
2012-6-25,1.673114754,5103.0,3.707825568,3.073796721,9375.08,3.971974982,10.77357377,32859.4,4.516659629,1.157662295,3530.87,3.547881728
2012-6-26,1.661219359,5286.0,3.723127159,2.860204274,9101.17,3.959097227,10.53912634,33535.5,4.525504786,1.138730358,3623.44,3.559121074
2012-6-27,1.634978672,5366.0,3.729650668,2.817516758,9247.09,3.966005085,10.48555759,34413.6,4.536730106,1.169996953,3839.93,3.584323307
2012-6-28,1.630546333,5402.0,3.73255458,2.816477513,9330.99,3.969927724,10.72496227,35531.8,4.550617209,1.181243586,3913.46,3.592560899
2012-6-29,1.711864407,6161.0,3.789651209,2.896829675,10425.69,4.018104807,10.66190609,38372.2,4.584016699,1.132075577,4074.34,3.610057268
2012-6-30,1.750076947,5686.0,3.754806855,2.896395814,9410.39,3.973607623,10.20393967,33152.6,4.520517594,0.922474608,2997.12,3.476704132
2012-7-1,1.800405268,5331.0,3.726808683,3.152674772,9335.07,3.970117579,10.48510638,31046.4,4.492011249,0.959777102,2841.9,3.453608792
2012-7-2,1.647948164,4578.0,3.660675788,2.858959683,7942.19,3.899940272,10.01817855,27830.5,4.444521009,0.979359251,2720.66,3.434674272
2012-7-3,1.733015873,5459.0,3.737113094,2.785825397,8775.35,3.943264447,10.09634921,31803.5,4.502474917,1.030815873,3247.07,3.511491651
2012-7-4,1.799472296,4774.0,3.678882415,2.902227667,7699.61,3.886468728,9.829400678,26077.4,4.416264289,0.903026762,2395.73,3.379437871
2012-7-5,1.663758389,4958.0,3.695306522,2.847657718,8486.02,3.928704051,10.01877517,29855.95,4.475030895,0.919932886,2741.4,3.437972408
2012-7-6,1.705225107,5189.0,3.715083671,2.765655603,8415.89,3.92510005,9.909661518,30155.1,4.479360773,0.933348669,2840.18,3.453345865
2012-7-7,1.793382849,5312.0,3.725258066,2.832474679,8389.79,3.92375109,9.938571911,29438.05,4.468909039,0.855590817,2534.26,3.403851169
2012-7-8,1.749069248,4698.0,3.671913012,3.194221891,8579.68,3.93347109,10.59646314,28462.1,4.45426694,0.988224125,2654.37,3.42396146
2012-7-9,1.647983595,4822.0,3.683227206,2.979405332,8717.74,3.940403912,10.38458305,30385.29,4.482663386,1.060225564,3102.22,3.491672593
2012-7-10,1.669819957,5472.0,3.738146089,2.843085139,9316.79,3.969266307,10.47473299,34325.7,4.535619403,1.135474519,3720.95,3.570653834
2012-7-11,1.656276566,5845.0,3.766784515,2.720342873,9600.09,3.982275305,10.35837631,36554.71,4.562943343,1.12165486,3958.32,3.597510901
2012-7-12,1.687277702,6167.0,3.790073948,2.825564979,10327.44,4.013992681,10.56964432,38632.05,4.586947754,1.14573461,4187.66,3.621971414
2012-7-13,1.69831796,6260.0,3.796574333,2.900897992,10692.71,4.029087788,10.6319045,39189.2,4.593166398,1.10247694,4063.73,3.608924845
2012-7-14,1.76551927,6001.0,3.778223627,2.967181524,10085.45,4.003695281,10.2791115,34938.7,4.543306742,0.959779347,3262.29,3.513522565
2012-7-15,1.749423773,5313.0,3.725339816,3.019466579,9170.12,3.962375019,10.36690813,31484.3,4.498094042,0.943105038,2864.21,3.457004857
2012-7-16,1.672710222,5351.0,3.728434951,3.082647702,9861.39,3.993938135,10.77019381,34453.85,4.537237759,1.119671772,3581.83,3.55410497
2012-7-17,1.640067435,5837.0,3.766189693,2.813464456,10013.12,4.000569421,10.34003934,36800.2,4.565850179,1.109738691,3949.56,3.596548716
2012-7-18,1.651306134,5626.0,3.750199728,2.738139125,9328.84,3.969827645,10.41088935,35469.9,4.549859964,1.12889052,3846.13,3.585023959
2012-7-19,1.650337838,5862.0,3.768045814,2.901052928,10304.54,4.013028609,10.79025901,38327.0,4.583504827,1.157226914,4110.47,3.613891483
2012-7-20,1.662531717,5897.0,3.770631128,2.82673245,10026.42,4.001145893,10.65015506,37776.1,4.577217119,1.081646462,3836.6,3.583946522
2012-7-21,1.81644595,5898.0,3.770704768,2.873606406,9330.6,3.969909572,10.08703419,32752.6,4.515245781,0.8918417,2895.81,3.461770064
2012-7-22,1.787909836,5235.0,3.718916686,3.281963798,9609.59,3.982704859,10.84224727,31746.1,4.50169038,1.006393443,2946.72,3.469338871
2012-7-23,1.657608696,5490.0,3.739572344,2.907684179,9630.25,3.983637561,10.29858092,34108.9,4.532867714,1.073894928,3556.74,3.551052119
2012-7-24,1.673540517,5762.0,3.760573254,2.841484171,9783.23,3.990482264,10.51054313,36187.8,4.558562181,1.154528028,3975.04,3.599341503
2012-7-25,1.684314278,5981.0,3.776773802,2.801734723,9948.96,3.997777685,10.44976063,37107.1,4.569457015,1.113590538,3954.36,3.597076204
2012-7-26,1.658741259,5930.0,3.773054693,2.835213986,10135.89,4.005861889,10.51896503,37605.3,4.575249058,1.188973427,4250.58,3.628448194
2012-7-27,1.706067544,5961.0,3.775319122,2.916333715,10189.67,4.008160119,10.55738409,36887.5,4.566879223,1.084616485,3789.65,3.578599102
2012-7-28,1.778990853,6029.0,3.780245284,2.848474476,9653.48,3.984683901,10.22443199,34650.6,4.539710759,0.974010032,3300.92,3.518634999
2012-7-29,1.763388169,5038.0,3.702258163,3.229135457,9225.64,3.964996504,10.66776339,30477.8,4.483983615,1.018512426,2909.89,3.463876572
2012-7-30,1.601058551,4840.0,3.684845362,2.928260007,8852.13,3.947047783,10.52199802,31808.0,4.502536363,1.092209725,3301.75,3.518744187
2012-7-31,1.686543865,5402.0,3.73255458,2.810140493,9000.88,3.954284972,10.41318451,33353.43,4.523140503,1.112432095,3563.12,3.551830449
2012-8-1,1.681937555,5764.0,3.760723972,2.827321272,9689.23,3.986289265,10.76323315,36885.6,4.566856852,1.13454625,3888.09,3.589736309
2012-8-2,1.674803591,5969.0,3.775901579,2.874424804,10244.45,4.010488647,10.46184063,37286.0,4.571545795,1.135937149,4048.48,3.607291998
2012-8-3,1.696358543,6056.0,3.782185866,2.893123249,10328.45,4.014035151,10.60238375,37850.51,4.578071736,1.137453782,4060.71,3.608601975
2012-8-4,1.76577924,5903.0,3.771072783,2.854433144,9542.37,3.979656252,10.09664972,33753.1,4.528313666,0.931525576,3114.09,3.49333116
2012-8-5,1.761540911,5533.0,3.74296067,3.149990449,9894.12,3.995377173,10.5614454,33173.5,4.520791295,1.00603311,3159.95,3.499680211
2012-8-6,1.635785953,4891.0,3.689397663,3.084438127,9222.47,3.964847251,10.86630435,32490.25,4.511753053,1.117832776,3342.32,3.524048028
2012-8-7,1.66247643,5290.0,3.723455672,2.801869893,8915.55,3.95014814,10.34308611,32911.7,4.517350316,1.083353237,3447.23,3.537470261
2012-8-8,1.691391941,5541.0,3.74358815,2.830326618,9272.15,3.967180449,10.34542125,33891.6,4.530092072,1.12781746,3694.73,3.567582707
2012-8-9,1.672399672,6126.0,3.787176992,2.765277095,10129.21,4.005575575,10.18138138,37294.4,4.571643625,1.162052962,4256.6,3.629062841
2012-8-10,1.661322082,5906.0,3.771293443,2.912801688,10355.01,4.015150523,10.5345429,37450.3,4.573455301,1.087586498,3866.37,3.587303412
2012-8-11,1.815717332,5961.0,3.775319122,2.914913189,9569.66,3.980896508,10.15610722,33342.5,4.52299816,0.995863539,3269.42,3.514470715
2012-8-12,1.762742941,4807.0,3.681874122,3.296186285,8988.7,3.953696886,10.98973231,29969.0,4.476672252,1.090795746,2974.6,3.473428574
2012-8-13,1.65283917,4861.0,3.686725621,2.982805168,8772.43,3.943119911,10.44073104,30706.19,4.487225933,1.127235634,3315.2,3.520509734
2012-8-14,1.631082725,5363.0,3.729407797,2.85506691,9387.46,3.972548099,10.31684915,33921.8,4.530478889,1.120422749,3683.95,3.566313727
2012-8-15,1.642108508,5327.0,3.726482697,2.765397657,8970.95,3.952838436,10.32666461,33499.7,4.525040918,1.098498767,3563.53,3.551880419
2012-8-16,1.676088838,5811.0,3.764250875,2.901194116,10058.44,4.00253063,10.49304875,36379.4,4.560855532,1.127845399,3910.24,3.592203414
2012-8-17,1.655769768,5926.0,3.772761647,2.828625314,10123.65,4.005337122,10.33213188,36978.7,4.567951639,1.057334451,3784.2,3.577974081
2012-8-18,1.84307023,5931.0,3.773127924,2.951774394,9498.81,3.977669201,10.43210068,33570.5,4.52595781,0.927893101,2985.96,3.475083986
2012-8-19,1.755801105,4767.0,3.678245152,3.299697974,8958.68,3.952244024,10.7935175,29304.4,4.466932834,1.043370166,2832.75,3.452208248
2012-8-20,1.687679083,4712.0,3.673205282,3.032299427,8466.18,3.927687498,10.52704155,29391.5,4.468221751,1.13019341,3155.5,3.499068185
2012-8-21,1.691796745,5094.0,3.707058941,2.754646297,8294.24,3.918776598,10.04151445,30235.0,4.480509973,1.052706742,3169.7,3.50101816
2012-8-22,1.657108722,5548.0,3.744136452,2.958416965,9904.78,3.995844834,10.60899044,35518.9,4.550459507,1.139047192,3813.53,3.581327167
2012-8-23,1.678296866,5676.0,3.754042387,2.879893554,9739.8,3.988550039,10.42270846,35249.6,4.547154193,1.131164991,3825.6,3.582699559
2012-8-24,1.712308155,5690.0,3.755112266,2.995789949,9955.01,3.998041701,10.59259705,35199.2,4.546532793,1.126283479,3742.64,3.573178055
2012-8-25,1.813664596,5548.0,3.744136452,3.054687806,9344.29,3.970546308,10.52147761,32185.2,4.507656212,0.996871527,3049.43,3.484218669
2012-8-26,1.761167781,5007.0,3.699577591,3.178691523,9037.02,3.956025243,10.76552937,30606.4,4.48581225,0.98899402,2811.71,3.448970525
2012-8-27,1.671545876,4682.0,3.670431409,3.050599786,8544.73,3.931698344,10.50863977,29434.7,4.468859614,1.061228133,2972.5,3.473121863
2012-8-28,1.670757901,5445.0,3.735997884,2.893740411,9430.7,3.97454393,10.2747714,33485.48,4.524856529,1.037296717,3380.55,3.528987364
2012-8-29,1.662345679,5386.0,3.731266349,3.004888889,9735.84,3.988373428,10.62932099,34439.0,4.537050532,1.121404321,3633.35,3.560307235
2012-8-30,1.678214915,5716.0,3.75709222,2.925930711,9965.72,3.998508681,10.37545508,35338.8,4.548251798,1.071127422,3648.26,3.562085782
2012-8-31,1.69138756,5656.0,3.752509401,3.027828947,10125.06,4.005397605,10.90490431,36466.0,4.561888128,1.062559809,3553.2,3.550619653
2012-9-1,1.81288643,5571.0,3.745933158,2.992814839,9196.92,3.963642409,10.28646274,31610.3,4.499828618,0.860335177,2643.81,3.422230241
2012-9-2,1.802816901,4864.0,3.686993566,3.144458858,8483.75,3.928587862,10.59288362,28579.6,4.456056146,0.868591549,2343.46,3.369857545
2012-9-3,1.728707935,4161.0,3.619197716,3.578977981,8614.6,3.935235117,11.46360615,27592.9,4.440797347,1.018720399,2452.06,3.389531093
2012-9-4,1.681663047,5420.0,3.733999287,3.107722619,10016.19,4.000702554,12.57685386,40535.2,4.60783232,1.248609991,4024.27,3.604687111
2012-9-5,1.653846154,5633.0,3.750739751,2.81517616,9588.49,3.98175022,12.29835584,41888.2,4.622091698,1.330358191,4531.2,3.656213232
2012-9-6,1.692542279,6105.0,3.785685668,2.892262268,10432.39,4.018383814,12.74491267,45970.9,4.662483006,1.362741891,4915.41,3.691559749
2012-9-7,1.668412782,6370.0,3.804139432,2.779300681,10611.37,4.025771458,12.27546359,46867.72,4.670873827,1.246938188,4760.81,3.677680849
2012-9-8,1.784220281,6739.0,3.828595456,2.841980408,10734.16,4.030768064,12.0433148,45487.6,4.657893023,1.169510193,4417.24,3.645150996
2012-9-9,1.742437856,5818.0,3.764773717,3.203030848,10694.92,4.02917754,12.87289308,42982.59,4.633292581,1.220284516,4074.53,3.61007752
2012-9-10,1.6625387,5370.0,3.729974286,2.912083591,9406.03,3.97340636,12.29752322,39721.0,4.599020174,1.304086687,4212.2,3.624508984
2012-9-11,1.63482801,5323.0,3.726156466,2.717128378,8846.97,3.946794555,11.94183047,38882.6,4.589755298,1.315706388,4283.94,3.63184338
2012-9-12,1.68938286,5776.0,3.761627185,2.782568002,9513.6,3.978344888,12.46826557,42629.0,4.629705145,1.385112606,4735.7,3.675384183
2012-9-13,1.664532294,5979.0,3.776628553,2.911049555,10456.49,4.019385926,12.76408686,45848.6,4.661326079,1.410128062,5065.18,3.704594883
2012-9-14,1.691637156,6210.0,3.7930916,2.959046581,10862.66,4.035936186,12.93293381,47476.8,4.676481439,1.342974666,4930.06,3.692852205
2012-9-15,1.766314649,6523.0,3.814447379,2.880070403,10636.1,4.026782412,12.173355,44956.2,4.652789595,1.183904685,4372.16,3.640696047
2012-9-16,1.737531969,5435.0,3.735199548,3.184482097,9961.06,3.998305556,12.81154092,40074.5,4.602868112,1.155824808,3615.42,3.558158756
2012-9-17,1.643253235,4445.0,3.647871765,3.039168207,8220.95,3.914922007,12.24454713,33121.5,4.520109997,1.215127542,3286.92,3.516789134
2012-9-18,1.618215845,5188.0,3.714999967,2.740402371,8785.73,3.943777853,11.93116032,38251.3,4.5826462,1.281890206,4109.74,3.613814347
2012-9-19,1.653621495,5662.0,3.752969865,2.970242407,10170.11,4.00732565,12.78254965,43767.45,4.641151244,1.391442757,4764.3,3.6779991
2012-9-20,1.6392,6147.0,3.788663213,2.897832,10866.87,4.036104472,12.52474667,46967.8,4.671800218,1.345544,5045.79,3.702929172
2012-9-21,1.670572207,6131.0,3.787531316,2.98440327,10952.76,4.039523571,12.88991826,47306.0,4.674916227,1.398302452,5131.77,3.710267184
2012-9-22,1.765311374,6860.0,3.836324116,2.833731343,11011.88,4.04186147,12.20630468,47433.7,4.676087003,1.151484817,4474.67,3.650761012
2012-9-23,1.756765361,5518.0,3.741781696,3.279665712,10301.43,4.012897516,12.95049347,40677.5,4.609354254,1.18660936,3727.14,3.571375706
2012-9-24,1.618169399,4738.0,3.675595056,3.065037568,8974.43,3.953006874,13.15317623,38512.5,4.585601711,1.381543716,4045.16,3.606935704
2012-9-25,1.653047555,4936.0,3.693375151,2.67074347,7974.84,3.901721979,11.92900201,35620.0,4.551693915,1.260793704,3764.73,3.575733835
2012-9-26,1.701796001,5022.0,3.700876708,2.757976957,8138.79,3.910559843,11.65554049,34395.5,4.536501627,1.209637411,3569.64,3.55262442
2012-9-27,1.691232158,5806.0,3.763877031,2.824768424,9697.43,3.986656653,12.71746286,43659.05,4.640074281,1.395575299,4791.01,3.680427077
2012-9-28,1.687097677,6028.0,3.780173244,2.80474951,10021.37,4.000927097,12.71774419,45440.5,4.657443101,1.322180241,4724.15,3.674323679
2012-9-29,1.787308416,6647.0,3.822625679,2.843947298,10576.64,4.024347722,12.2031003,45383.33,4.656896359,1.155017478,4295.51,3.633014734
2012-9-30,1.690777577,5610.0,3.748962861,3.287640145,10908.39,4.037760657,12.85610307,42656.55,4.629985727,1.240542495,4116.12,3.614488028
2012-10-1,1.645129225,4965.0,3.695919253,3.038429423,9169.98,3.962368388,12.472167,37641.0,4.575661153,1.318565275,3979.43,3.59982087
2012-10-2,1.675991393,5452.0,3.736555847,2.719259145,8845.75,3.946734661,12.05287427,39208.0,4.59337469,1.267313249,4122.57,3.615168039
2012-10-3,1.609162076,5550.0,3.744292983,2.814601334,9707.56,3.987110083,12.19933314,42075.5,4.624029286,1.342992172,4631.98,3.665766676
2012-10-4,1.669205658,6136.0,3.787885351,2.90078346,10663.28,4.027890813,12.554679,46151.0,4.664181116,1.369779652,5035.31,3.702026213
2012-10-5,1.675553186,6285.0,3.798305282,2.881354306,10807.96,4.033743729,12.57464676,47167.5,4.673642858,1.300618502,4878.62,3.688296992
2012-10-6,1.792860865,6881.0,3.837651558,2.827248567,10850.98,4.035468963,12.013679,46108.5,4.663780994,1.087331944,4173.18,3.620467117
2012-10-7,1.770333437,5681.0,3.754424789,3.091118729,9919.4,3.996485404,12.55172951,40278.5,4.605073289,1.14402306,3671.17,3.564804496
2012-10-8,1.685483871,4807.0,3.681874122,3.240634642,9242.29,3.965779591,12.62291374,36000.55,4.556309136,1.253485273,3574.94,3.553268757
2012-10-9,1.671987952,5551.0,3.744371227,2.922855422,9703.88,3.986945417,12.27740964,40761.0,4.61024483,1.343240964,4459.56,3.649292011
2012-10-10,1.670381232,5696.0,3.755569981,2.790445748,9515.42,3.978427962,12.23497067,41721.25,4.620357312,1.287392962,4390.01,3.64246551
2012-10-11,1.678370787,5975.0,3.77633791,2.937587079,10457.81,4.019440747,12.80014045,45568.5,4.658664733,1.363233146,4853.11,3.686020135
2012-10-12,1.682846252,6622.0,3.820989176,2.948457433,11602.18,4.064539599,12.74404066,50147.8,4.700251885,1.317138501,5182.94,3.714576181
2012-10-13,1.77170418,6612.0,3.820332845,2.771063773,10341.61,4.014588156,12.09327438,45132.1,4.654485542,1.134394427,4233.56,3.626705719
2012-10-14,1.736154325,5580.0,3.746634199,3.159735532,10155.39,4.006696606,12.99611388,41769.51,4.620859381,1.321313006,4246.7,3.628051582
2012-10-15,1.651896717,5182.0,3.714497409,3.03209117,9511.67,3.978256774,12.49936245,39210.5,4.59340238,1.308957603,4106.2,3.613440099
2012-10-16,1.64116095,5598.0,3.748032894,2.711723835,9249.69,3.966127178,11.83670478,40375.0,4.606112535,1.272257403,4339.67,3.637456706
2012-10-17,1.636830103,5742.0,3.759063188,2.922015393,10250.43,4.010742084,12.73214082,44664.35,4.649961018,1.394270239,4891.1,3.689406542
2012-10-18,1.655901686,5794.0,3.762978491,2.930851672,10255.05,4.010937782,12.8295513,44890.6,4.65215541,1.411468991,4938.73,3.693615284
2012-10-19,1.697686785,6385.0,3.805160902,2.864169104,10772.14,4.032301989,12.64485509,47557.3,4.67721719,1.321789418,4971.25,3.696465604
2012-10-20,1.776546879,6575.0,3.817895757,2.996841394,11091.31,4.044982844,12.76627938,47248.0,4.67438343,1.177346663,4357.36,3.639223442
2012-10-21,1.780612245,5933.0,3.773274348,3.177280912,10586.7,4.024760606,12.93802521,43109.5,4.634572986,1.20069928,4000.73,3.602139243
2012-10-22,1.607976654,4959.0,3.695394108,3.037607004,9367.98,3.971645955,12.5362192,38661.7,4.587280947,1.320797665,4073.34,3.609950662
2012-10-23,1.673939032,5601.0,3.748265573,2.916117753,9757.33,3.989330993,12.51748356,41883.5,4.622042966,1.346772265,4506.3,3.653820101
2012-10-24,1.630853203,5677.0,3.754118894,2.791002585,9715.48,3.987464262,12.21430623,42518.0,4.628572828,1.309324907,4557.76,3.658751453
2012-10-25,1.638089758,5694.0,3.755417463,2.917396433,10140.87,4.006075215,12.65304948,43982.0,4.643274974,1.38018412,4797.52,3.681016794
2012-10-26,1.690763052,5894.0,3.770410132,3.02707401,10552.38,4.023350422,12.85407344,44809.3,4.65136816,1.281150316,4466.09,3.649927471
2012-10-27,1.73512786,6446.0,3.809290301,2.826339166,10499.85,4.021183095,12.22538358,45417.3,4.657221312,1.173577389,4359.84,3.639470552
2012-10-28,1.791723666,5239.0,3.719248398,3.278912449,9587.54,3.981707189,13.02240082,38077.5,4.580668427,1.227120383,3588.1,3.554864538
2012-10-29,1.646437995,1248.0,3.096214585,2.668021108,2022.36,3.305858467,10.48350923,7946.5,3.900175888,0.922638522,699.36,2.844700789
2012-10-30,1.739403454,2216.0,3.345569756,2.771342229,3530.69,3.547859588,11.46742543,14609.5,4.164635353,1.060345369,1350.88,3.130616772
2012-10-31,1.719030047,3261.0,3.513350799,3.142583026,5961.48,3.775354091,15.17501318,28787.0,4.459196408,1.344580917,2550.67,3.406654274
2012-11-1,1.732394366,4305.0,3.633973156,3.317843058,8244.84,3.916182232,13.42555332,33362.5,4.523258587,1.216832998,3023.83,3.480557371
2012-11-2,1.698056156,3931.0,3.594503044,3.16362851,7323.8,3.864736476,12.64686825,29277.5,4.46653399,1.152898488,2668.96,3.426342065
2012-11-3,1.74173028,5476.0,3.738463439,2.805089059,8819.2,3.945429192,11.31663486,35579.5,4.551199841,0.987391858,3104.36,3.491972079
2012-11-4,1.781279847,5595.0,3.747800091,2.941232092,9238.41,3.965597232,11.57768227,36365.5,4.560689563,1.156026743,3631.08,3.560035817
2012-11-5,1.668447412,4997.0,3.698709349,2.877048414,8616.76,3.935343997,11.85025042,35491.5,4.550124355,1.207198664,3615.56,3.558175573
2012-11-6,1.658348737,5383.0,3.73102438,2.595314233,8424.39,3.925538464,11.19386938,36335.3,4.56032875,1.121007394,3638.79,3.560956993
2012-11-7,1.685812932,5371.0,3.730055152,2.540527307,8094.12,3.908169639,11.58443189,36908.0,4.567120512,1.259055242,4011.35,3.603290557
2012-11-8,1.659550562,5908.0,3.771440487,2.790592697,9934.51,3.997146451,11.82514045,42097.5,4.624256306,1.252219101,4457.9,3.649130322
2012-11-9,1.675337924,6569.0,3.817499262,2.872647284,11263.65,4.051679147,12.5323897,49139.5,4.691430733,1.29606988,5081.89,3.70602526
2012-11-10,1.751091703,7218.0,3.858416878,2.693454634,11102.42,4.045417652,11.42163998,47080.0,4.672836454,1.129024745,4653.84,3.667811448
2012-11-11,1.805783952,6369.0,3.804071249,3.065035441,10810.38,4.03384096,12.43025234,43841.5,4.641885405,1.211006521,4271.22,3.630551941
2012-11-12,1.676460986,5135.0,3.710540448,2.94575253,9022.84,3.955343256,12.54812276,38434.9,4.584725755,1.330783546,4076.19,3.610254419
2012-11-13,1.643945691,5933.0,3.773274348,2.851180382,10289.91,4.012411576,12.51371571,45162.0,4.654773166,1.359628706,4906.9,3.690807207
2012-11-14,1.644641866,5924.0,3.77261505,2.822498612,10166.64,4.007177445,12.92323709,46549.5,4.66791502,1.43544975,5170.49,3.713531703
2012-11-15,1.653050398,6232.0,3.794627445,2.841233422,10711.45,4.029848265,12.85320955,48456.6,4.685352938,1.432700265,5401.28,3.732496692
2012-11-16,1.685803758,6460.0,3.810232518,2.908348121,11144.79,4.04707189,12.84634656,49227.2,4.692205134,1.409835595,5402.49,3.732593972
2012-11-17,1.729689441,6962.0,3.842734019,2.853838509,11486.7,4.060195279,12.22571429,49208.5,4.692040127,1.226643478,4937.24,3.693484239
2012-11-18,1.715798764,5832.0,3.765817515,2.967260959,10085.72,4.003706907,12.30597234,41828.0,4.621467099,1.227396293,4171.92,3.620335972
2012-11-19,1.63490099,5284.0,3.722962809,2.787066832,9007.8,3.954618735,12.13428218,39218.0,4.593485442,1.229823639,3974.79,3.599314189
2012-11-20,1.656370656,5577.0,3.746400644,2.847095337,9586.17,3.981645126,12.67197802,42666.55,4.630087527,1.274710425,4291.95,3.632654654
2012-11-21,1.733098178,5896.0,3.770557475,2.914779541,9916.08,3.996340022,12.73471487,43323.5,4.636723535,1.284503233,4369.88,3.640469511
2012-11-22,1.826923077,4465.0,3.649821463,3.159492635,7721.8,3.887718549,12.31321604,30093.5,4.478472701,1.01658347,2484.53,3.395244245
2012-11-23,1.802419355,4917.0,3.691700208,2.618302786,7142.73,3.853864234,10.95619501,29888.5,4.47550412,0.806953812,2201.37,3.342693044
2012-11-24,1.864709636,5844.0,3.766710207,2.777772814,8705.54,3.939795715,11.61550734,36403.0,4.561137176,0.96102425,3011.85,3.478833339
2012-11-25,1.77796496,5277.0,3.722387094,3.232240566,9593.29,3.981967573,12.76408356,37883.8,4.578453535,1.279285714,3796.92,3.579431447
2012-11-26,1.645078551,5131.0,3.710202015,3.074190446,9588.4,3.981746143,12.51539596,39035.52,4.591459969,1.37719782,4295.48,3.633011701
2012-11-27,1.645059061,5710.0,3.756636108,2.747882455,9537.9,3.979452765,12.39305676,43016.3,4.633633052,1.404405071,4874.69,3.687947002
2012-11-28,1.657754011,5890.0,3.770115295,2.803197298,9959.76,3.998248873,12.38435407,44001.61,4.643468567,1.371961722,4874.58,3.687937202
